manor_id,seat_hex_id,county_id,primary_role,seat_roles,seat_archetype,hex_count,total_net_productive_capacity,avg_water_access_score,avg_buildability_score,route_access_score,route_degree,territorial_degree,estimated_peasant_households,manor_size_class,capacity_quantile_band,is_elite,was_repaired,was_merged,was_split,residual_share
manor_hx_34675,hx_34675,c_11,,,ordinary,21,18.2552,0.7778,0.8705,0.1848,6,7,30,medium,top,false,false,false,false,
manor_hx_34683,hx_34683,c_11,,,ordinary,8,6.6521,0.1771,0.96,0.5543,6,6,12,small,middle,false,true,false,false,
manor_hx_34686,hx_34686,c_11,,,strategic,17,12.0637,0.0898,0.84,0.6929,6,6,25,medium,middle,false,true,false,false,
manor_hx_34937,hx_34937,c_4,,,ordinary,18,15.1619,0.6157,0.8767,0.5329,7,7,35,medium,middle,false,false,false,false,
manor_hx_34944,hx_34944,c_4,,,ordinary,14,12.6933,0.5179,0.96,0.3806,5,5,33,medium,middle,false,false,false,false,
manor_hx_34950,hx_34950,c_11,,,ordinary,15,14.9672,0.9556,0.96,0.1522,6,6,53,medium,middle,false,false,false,false,
manor_hx_34976,hx_34976,c_14,,,strategic,7,3.9448,0.1067,0.6686,0.7878,4,4,18,small,middle,false,false,false,false,
manor_hx_35002,hx_35002,c_1,,,ordinary,13,12.0344,0.6026,0.96,0.2886,6,6,34,medium,middle,false,false,false,false,
manor_hx_35008,hx_35008,c_12,,,ordinary,23,15.4248,0.8044,0.6409,0.3527,5,5,47,medium,middle,false,false,false,false,
manor_hx_35260,hx_35260,c_14,,,ordinary,15,12.7187,0.3444,0.9373,0.5908,6,6,37,medium,middle,false,false,false,false,
manor_hx_35508,hx_35508,c_4,,,ordinary,14,13.2221,0.6845,0.96,0.2284,6,6,40,medium,middle,false,false,false,false,
manor_hx_35522,hx_35522,c_11,,,ordinary,16,14.2736,0.4531,0.96,0.3695,6,6,48,medium,middle,false,false,false,false,
manor_hx_35544,hx_35544,c_14,,,ordinary,23,19.2859,0.6703,0.84,0.3939,7,9,46,medium,top,false,false,false,false,
manor_hx_35552,hx_35552,c_1,,,ordinary,8,5.9679,0.8021,0.7275,0.2816,4,5,13,small,middle,false,false,false,false,
manor_hx_35556,hx_35556,c_1,,,ordinary,14,8.9209,0.9226,0.6243,0.3284,5,5,15,small,middle,false,false,false,false,
manor_hx_35560,hx_35560,c_1,,,ordinary,11,7.8971,0.9015,0.7036,0.3284,6,6,16,small,middle,false,false,false,false,
manor_hx_35566,hx_35566,c_1,,,ordinary,10,9.2136,0.5833,0.96,0.4168,7,7,15,small,middle,false,false,false,false,
manor_hx_35572,hx_35572,c_12,,,ordinary,30,21.9158,0.725,0.7147,0.3206,3,3,119,large,top,false,false,false,false,
manor_hx_35799,hx_35799,c_11,,,ordinary,18,16.1794,0.7315,0.9078,0.1848,5,5,39,medium,top,false,false,false,false,
manor_hx_35806,hx_35806,c_11,,,ordinary,8,6.8515,0.2917,0.96,0.5081,4,4,8,small,middle,false,true,false,false,
manor_hx_36057,hx_36057,c_4,,,ordinary,17,13.0318,0.7598,0.7565,0.4422,5,5,44,medium,middle,false,false,false,false,
manor_hx_36060,hx_36060,c_4,abbey_site,abbey_site,elite,4,3.6512,0.5625,0.96,0.5443,4,4,7,small,bottom,true,false,false,false,
manor_hx_36061,hx_36061,c_4,,,ordinary,18,15.5441,0.3241,0.96,0.5103,8,8,32,medium,middle,false,false,false,false,
manor_hx_36065,hx_36065,c_4,,,ordinary,18,15.2712,0.2546,0.96,0.3742,5,6,53,medium,middle,false,false,false,false,
manor_hx_36072,hx_36072,c_4,,,ordinary,17,14.708,0.8627,0.8494,0.1361,5,6,33,medium,middle,false,false,false,false,
manor_hx_36090,hx_36090,c_11,,,strategic,7,3.9238,0.0886,0.6686,0.473,2,2,15,small,middle,false,true,false,false,
manor_hx_36124,hx_36124,c_1,,,ordinary,13,11.9775,0.5833,0.96,0.3527,6,6,55,medium,middle,false,false,false,false,
manor_hx_36130,hx_36130,c_1,,,ordinary,9,8.5197,0.6944,0.96,0.4489,5,7,14,small,middle,false,true,false,false,
manor_hx_36340,hx_36340,c_4,baronial_seat,baronial_seat,elite,4,3.6102,0.5,0.96,0.5103,4,4,8,small,bottom,true,false,false,false,
manor_hx_36400,hx_36400,c_1,baronial_seat,baronial_seat,elite,4,3.9534,0.875,0.96,0.4384,4,5,15,small,middle,true,false,false,false,
manor_hx_36409,hx_36409,c_1,abbey_site,abbey_site,elite,4,3.9553,0.8958,0.96,0.513,5,5,14,small,middle,true,false,false,false,
manor_hx_36410,hx_36410,c_1,baronial_seat,baronial_seat,elite,4,3.9553,0.8958,0.96,0.4809,3,4,7,small,middle,true,false,false,false,
manor_hx_36615,hx_36615,c_4,,,ordinary,23,16.9295,0.8116,0.7217,0.3062,2,2,62,medium,top,false,false,false,false,
manor_hx_36629,hx_36629,c_4,,,ordinary,20,17.5166,0.3792,0.96,0.2381,6,7,29,medium,top,false,false,false,false,
manor_hx_36638,hx_36638,c_11,,,ordinary,21,17.5677,0.8452,0.8257,0.128,7,7,40,medium,top,false,false,false,false,
manor_hx_36650,hx_36650,c_11,baronial_seat,baronial_seat,elite,4,3.4074,0.2708,0.96,0.4801,3,3,6,small,bottom,true,false,false,false,
manor_hx_36662,hx_36662,c_0,,,strategic,8,4.1776,0.1142,0.62,0.5752,2,2,9,small,middle,false,true,false,false,
manor_hx_36678,hx_36678,c_1,,,ordinary,14,9.1659,0.5952,0.6314,0.4822,4,4,11,small,middle,false,false,false,false,
manor_hx_36680,hx_36680,c_1,abbey_site,abbey_site,elite,4,3.8374,0.75,0.96,0.4822,6,6,9,small,middle,true,false,false,false,
manor_hx_36682,hx_36682,c_1,,,ordinary,9,8.4818,0.6759,0.96,0.4822,6,6,13,small,middle,false,false,false,false,
manor_hx_36695,hx_36695,c_1,,,ordinary,30,22.9656,0.9278,0.6993,0.3206,3,4,120,large,top,false,false,false,false,
manor_hx_36927,hx_36927,c_11,,,ordinary,10,9.0819,0.525,0.96,0.4161,7,6,10,small,middle,false,false,false,false,
manor_hx_36930,hx_36930,c_11,abbey_site,abbey_site,elite,4,3.5732,0.4583,0.96,0.5121,5,4,14,small,bottom,true,false,false,false,
manor_hx_36935,hx_36935,c_11,,,strategic,6,4.3549,0.1383,0.8467,0.6902,3,3,16,small,middle,false,false,false,false,
manor_hx_36943,hx_36943,c_0,baronial_seat,baronial_seat,elite,4,3.0729,0.2292,0.875,0.5752,4,4,11,small,bottom,true,false,false,false,
manor_hx_36944,hx_36944,c_0,abbey_site,abbey_site,elite,4,3.4622,0.3333,0.96,0.5177,5,5,10,small,bottom,true,false,false,false,
manor_hx_36948,hx_36948,c_0,,,ordinary,8,6.6291,0.6042,0.845,0.3563,4,4,14,small,middle,false,false,false,false,
manor_hx_36969,hx_36969,c_1,,,ordinary,9,8.5585,0.713,0.96,0.4888,5,5,14,small,middle,false,true,false,false,
manor_hx_37179,hx_37179,c_4,,,ordinary,21,17.6562,0.7262,0.8505,0.3742,5,5,68,medium,top,false,false,false,false,
manor_hx_37193,hx_37193,c_4,,,ordinary,18,16.5295,0.5695,0.96,0.1131,5,5,39,medium,top,false,false,false,false,
manor_hx_37204,hx_37204,c_11,,,ordinary,14,13.2593,0.6964,0.96,0.2881,6,6,50,medium,middle,false,false,false,false,
manor_hx_37253,hx_37253,c_1,,,ordinary,9,8.9924,0.963,0.96,0.4512,5,6,11,small,middle,false,true,false,false,
manor_hx_37466,hx_37466,c_4,,,ordinary,18,15.3617,0.2778,0.96,0.3402,7,7,40,medium,middle,false,false,false,false,
manor_hx_37499,hx_37499,c_11,baronial_seat,baronial_seat,elite,4,2.0538,0.0616,0.62,0.9203,4,4,10,small,bottom,true,false,false,false,
manor_hx_37500,hx_37500,c_0,,,strategic,17,10.3935,0.1218,0.72,0.8628,9,10,38,medium,middle,false,true,false,false,
manor_hx_37743,hx_37743,c_4,,,ordinary,21,17.4476,0.5952,0.8629,0.3402,5,5,40,medium,top,false,false,false,false,
manor_hx_37761,hx_37761,c_11,,,ordinary,20,15.7295,0.8792,0.772,0.128,5,6,42,medium,middle,false,false,false,false,
manor_hx_37772,hx_37772,c_11,,,ordinary,8,7.2018,0.4896,0.96,0.4602,5,4,12,small,middle,false,false,false,false,
manor_hx_37787,hx_37787,c_0,,,ordinary,8,6.8881,0.3125,0.96,0.4602,7,6,14,small,middle,false,false,false,false,
manor_hx_37794,hx_37794,c_1,,,ordinary,11,6.1468,0.4848,0.5418,0.3798,5,4,13,small,middle,false,false,false,false,
manor_hx_37800,hx_37800,c_1,,,ordinary,8,6.4949,0.5104,0.845,0.5699,5,6,13,small,middle,false,false,false,false,
manor_hx_37804,hx_37804,c_1,,,ordinary,12,10.1356,0.4722,0.9033,0.6137,7,7,9,small,middle,false,false,false,false,
manor_hx_37808,hx_37808,c_1,,,ordinary,16,12.7091,0.5417,0.8325,0.4888,7,9,45,medium,middle,false,false,false,false,
manor_hx_37811,hx_37811,c_1,county_seat,county_seat|county_castle|market_town,elite,13,12.7482,0.859,0.96,0.6016,8,9,58,medium,middle,true,false,false,false,
manor_hx_38026,hx_38026,c_4,abbey_site,abbey_site,elite,4,3.6665,0.5625,0.96,0.3062,3,3,14,small,bottom,true,false,false,false,
manor_hx_38038,hx_38038,c_11,,,ordinary,16,14.9497,0.6406,0.96,0.0972,5,5,47,medium,middle,false,false,false,false,
manor_hx_38059,hx_38059,c_11,county_seat,county_seat|county_castle|market_town,elite,7,5.8772,0.2143,0.96,0.8053,7,7,11,small,middle,true,false,false,false,
manor_hx_38071,hx_38071,c_0,,,ordinary,8,6.9428,0.3438,0.96,0.2672,5,4,9,small,middle,false,false,false,false,
manor_hx_38083,hx_38083,c_1,baronial_seat,baronial_seat,elite,4,3.5358,0.4167,0.96,0.7014,5,4,8,small,bottom,true,false,false,false,
manor_hx_38092,hx_38092,c_1,baronial_seat,baronial_seat,elite,4,2.9263,0.8333,0.705,0.564,3,3,7,small,bottom,true,false,false,false,
manor_hx_38097,hx_38097,c_1,,,ordinary,17,16.158,0.9608,0.9059,0.376,4,4,39,medium,top,false,false,false,false,
manor_hx_38310,hx_38310,c_4,,,ordinary,20,16.9475,0.25,0.96,0.2262,6,6,44,medium,top,false,false,false,false,
manor_hx_38315,hx_38315,c_4,,,ordinary,20,17.2042,0.3083,0.96,0.1319,6,7,34,medium,top,false,false,false,false,
manor_hx_38326,hx_38326,c_11,,,ordinary,29,19.2499,0.9339,0.6083,0.224,6,8,44,medium,top,false,false,false,false,
manor_hx_38330,hx_38330,c_11,,,ordinary,20,17.3464,0.7833,0.845,0.3521,5,6,45,medium,top,false,false,false,false,
manor_hx_38336,hx_38336,c_11,,,ordinary,8,7.0906,0.4271,0.96,0.5752,7,6,12,small,middle,false,false,false,false,
manor_hx_38342,hx_38342,c_0,,,ordinary,8,6.7066,0.2083,0.96,0.7477,5,5,9,small,middle,false,true,false,false,
manor_hx_38358,hx_38358,c_1,,,ordinary,8,6.7423,0.2292,0.96,0.5222,4,3,14,small,middle,false,false,false,false,
manor_hx_38371,hx_38371,c_1,,,strategic,15,9.2655,0.6667,0.62,0.5903,6,6,10,small,middle,false,false,false,false,
manor_hx_38373,hx_38373,c_1,abbey_site,abbey_site,elite,4,3.9981,0.9792,0.96,0.5264,4,4,13,small,middle,true,false,false,false,
manor_hx_38374,hx_38374,c_1,,,ordinary,34,24.4621,0.8775,0.6488,0.4888,10,10,116,large,top,false,false,false,false,
manor_hx_38587,hx_38587,c_4,,,ordinary,19,16.1195,0.7237,0.8526,0.2639,5,5,39,medium,middle,false,false,false,false,
manor_hx_38630,hx_38630,c_0,,,strategic,6,4.8673,0.0828,0.96,0.2969,4,3,18,small,middle,false,false,false,true,
manor_hx_38645,hx_38645,c_1,,,strategic,7,3.8294,0.2619,0.62,0.7302,4,3,9,small,middle,false,false,false,false,
manor_hx_38894,hx_38894,c_11,,,ordinary,24,20.1873,0.7465,0.8258,0.3451,6,8,114,large,top,false,false,false,false,
manor_hx_38906,hx_38906,c_0,,,ordinary,24,18.7269,0.1086,0.9175,0.5177,8,8,57,medium,top,false,true,false,false,
manor_hx_38941,hx_38941,c_6,,,ordinary,49,33.9531,0.9082,0.6127,0.2383,4,4,114,large,top,false,false,false,false,
manor_hx_39160,hx_39160,c_11,,,ordinary,13,11.8467,0.5385,0.96,0.17,5,6,33,medium,middle,false,false,false,false,
manor_hx_39180,hx_39180,c_0,,,ordinary,9,8.0669,0.4722,0.96,0.5752,8,8,14,small,middle,false,false,false,false,
manor_hx_39431,hx_39431,c_4,,,ordinary,13,10.9277,0.5577,0.8815,0.2073,4,4,34,medium,middle,false,false,false,false,
manor_hx_39459,hx_39459,c_0,baronial_seat,baronial_seat,elite,4,3.6853,0.5833,0.96,0.5177,3,3,10,small,bottom,true,false,false,false,
manor_hx_39464,hx_39464,c_0,,,ordinary,8,6.9798,0.3646,0.96,0.5177,5,5,10,small,middle,false,true,false,false,
manor_hx_39482,hx_39482,c_0,,,strategic,8,5.6128,0.0825,0.8325,0.7121,4,4,14,small,middle,false,false,false,false,
manor_hx_39718,hx_39718,c_4,,,ordinary,17,14.1611,0.1837,0.96,0.1771,5,5,36,medium,middle,false,false,false,false,
manor_hx_39724,hx_39724,c_11,,,ordinary,25,20.8057,0.7467,0.8128,0.2429,6,6,129,large,top,false,false,false,false,
manor_hx_39740,hx_39740,c_0,abbey_site,abbey_site,elite,4,3.8183,0.7292,0.96,0.4987,4,5,16,small,middle,true,false,false,false,
manor_hx_39757,hx_39757,c_0,,,ordinary,9,7.373,0.1196,0.96,0.5222,5,6,9,small,middle,false,false,false,true,
manor_hx_39760,hx_39760,c_0,county_seat,county_seat|market_town,elite,4,3.2084,0.04,0.96,0.6647,3,3,12,small,bottom,true,false,false,false,
manor_hx_39762,hx_39762,c_0,baronial_seat,baronial_seat,elite,4,2.624,0.04,0.79,0.7596,3,4,12,small,bottom,true,false,false,false,
manor_hx_39770,hx_39770,c_1,,,strategic,11,6.47,0.5,0.62,0.5625,6,7,12,small,middle,false,false,false,false,
manor_hx_39995,hx_39995,c_4,,,ordinary,17,14.3689,0.2402,0.96,0.2066,6,6,32,medium,middle,false,false,false,false,
manor_hx_40019,hx_40019,c_0,,,ordinary,19,15.81,0.8465,0.7905,0.4364,7,7,30,medium,middle,false,false,false,false,
manor_hx_40049,hx_40049,c_1,baronial_seat,baronial_seat,elite,4,2.2084,0.2916,0.62,0.5625,2,3,13,small,bottom,true,false,false,false,
manor_hx_40282,hx_40282,c_5,,,ordinary,9,7.9557,0.4167,0.96,0.2361,5,5,10,small,middle,false,true,false,false,
manor_hx_40303,hx_40303,c_0,,,ordinary,9,8.4247,0.6481,0.96,0.4052,6,6,9,small,middle,false,true,false,false,
manor_hx_40553,hx_40553,c_4,,,ordinary,28,20.4414,0.3691,0.8021,0.1476,3,4,138,large,top,false,false,false,false,
manor_hx_40587,hx_40587,c_0,,,ordinary,8,7.146,0.4583,0.96,0.2876,5,5,11,small,middle,false,true,false,false,
manor_hx_40627,hx_40627,c_6,abbey_site,abbey_site,elite,4,3.7419,0.6458,0.96,0.3813,2,2,12,small,bottom,true,false,false,false,
manor_hx_40849,hx_40849,c_11,,,ordinary,25,19.6359,0.75,0.7576,0.34,6,6,39,medium,top,false,false,false,false,
manor_hx_40880,hx_40880,c_2,,,ordinary,1196,932.0864,0.1004,0.9169,0.4748,53,55,150,large,top,false,true,true,false,
manor_hx_40895,hx_40895,c_1,,,strategic,11,6.3035,0.5076,0.5873,0.8125,7,7,15,small,middle,false,false,false,false,
manor_hx_40910,hx_40910,c_6,,,ordinary,32,22.7942,0.5599,0.7156,0.3203,2,2,114,large,top,false,false,false,false,
manor_hx_41126,hx_41126,c_5,,,ordinary,13,11.2898,0.3462,0.96,0.3157,7,7,45,medium,middle,false,false,false,false,
manor_hx_41142,hx_41142,c_0,,,ordinary,13,10.4887,0.9038,0.7477,0.3429,5,6,50,medium,middle,false,false,false,false,
manor_hx_41168,hx_41168,c_0,,,strategic,8,4.1917,0.1242,0.62,0.5192,7,8,19,small,middle,false,false,false,false,
manor_hx_41409,hx_41409,c_5,abbey_site,abbey_site,elite,4,3.6288,0.5208,0.96,0.3886,3,3,9,small,bottom,true,false,false,false,
manor_hx_41426,hx_41426,c_0,,,ordinary,10,9.3269,0.6333,0.96,0.3117,6,6,13,small,middle,false,false,false,false,
manor_hx_41468,hx_41468,c_6,,,ordinary,23,17.4429,0.5326,0.78,0.4484,6,6,48,medium,top,false,false,false,false,
manor_hx_41681,hx_41681,c_5,,,ordinary,65,52.4112,0.1018,0.9495,0.3837,8,8,150,large,top,false,true,false,false,
manor_hx_41693,hx_41693,c_5,,,ordinary,19,14.682,0.7632,0.7421,0.4121,7,8,28,medium,middle,false,false,false,false,
manor_hx_41710,hx_41710,c_0,,,ordinary,8,7.035,0.3958,0.96,0.187,4,4,16,small,middle,false,true,false,false,
manor_hx_41724,hx_41724,c_1,,,ordinary,28,16.6574,0.1705,0.6929,0.4273,9,10,63,medium,top,false,true,false,false,
manor_hx_41728,hx_41728,c_2,baronial_seat,baronial_seat,elite,4,3.2084,0.04,0.96,0.5,4,4,9,small,bottom,true,false,false,false,
manor_hx_41736,hx_41736,c_0,royal_seat,royal_seat|royal_castle|county_seat|market_town,elite,19,11.6043,0.3509,0.6737,1,5,5,28,medium,middle,true,false,false,false,
manor_hx_41742,hx_41742,c_1,baronial_seat,baronial_seat,elite,4,3.4622,0.3333,0.96,0.625,5,5,13,small,bottom,true,false,false,false,
manor_hx_41743,hx_41743,c_6,abbey_site,abbey_site,elite,4,3.4988,0.375,0.96,0.6255,3,3,15,small,bottom,true,false,false,false,
manor_hx_41745,hx_41745,c_6,,,ordinary,22,15.3846,0.5189,0.7091,0.5473,10,10,41,medium,middle,false,false,false,false,
manor_hx_41970,hx_41970,c_5,,,ordinary,18,15.4529,0.3009,0.96,0.3434,6,8,41,medium,middle,false,false,false,false,
manor_hx_41981,hx_41981,c_0,,,ordinary,23,18.7245,0.8007,0.78,0.2747,6,9,49,medium,top,false,false,false,false,
manor_hx_42008,hx_42008,c_2,abbey_site,abbey_site,elite,4,3.2084,0.04,0.96,0.4658,3,3,15,small,bottom,true,false,false,false,
manor_hx_42017,hx_42017,c_0,baronial_seat,baronial_seat,elite,4,2.9968,0.1458,0.875,0.9375,4,4,13,small,bottom,true,false,false,false,
manor_hx_42020,hx_42020,c_1,,,ordinary,9,5.9378,0.5556,0.6533,0.7814,5,5,14,small,middle,false,false,false,false,
manor_hx_42028,hx_42028,c_6,baronial_seat,baronial_seat,elite,4,3.4256,0.2916,0.96,0.5125,3,3,6,small,bottom,true,false,false,false,
manor_hx_42245,hx_42245,c_5,,,ordinary,10,8.2387,0.1417,0.96,0.4132,5,6,13,small,middle,false,false,false,false,
manor_hx_42257,hx_42257,c_5,,,ordinary,15,13.1098,0.7278,0.868,0.4464,6,6,37,medium,middle,false,false,false,false,
manor_hx_42265,hx_42265,c_0,,,ordinary,11,10.2113,0.6136,0.96,0.2477,8,8,42,medium,middle,false,false,false,false,
manor_hx_42296,hx_42296,c_0,,,strategic,9,5.5872,0.12,0.7333,0.875,5,5,12,small,middle,false,false,false,false,
manor_hx_42298,hx_42298,c_0,abbey_site,abbey_site,elite,4,3.3712,0.2292,0.96,0.9617,4,3,13,small,bottom,true,false,false,false,
manor_hx_42524,hx_42524,c_5,baronial_seat,baronial_seat,elite,4,3.3893,0.25,0.96,0.4722,4,4,8,small,bottom,true,false,false,false,
manor_hx_42536,hx_42536,c_5,baronial_seat,baronial_seat,elite,4,3.7421,0.6458,0.96,0.5151,3,2,10,small,bottom,true,false,false,false,
manor_hx_42584,hx_42584,c_6,,,ordinary,8,6.589,0.1404,0.96,0.6011,6,5,11,small,middle,false,false,false,false,
manor_hx_42589,hx_42589,c_6,,,ordinary,32,25.832,0.1153,0.9456,0.4484,4,4,83,large,top,false,false,false,false,
manor_hx_42803,hx_42803,c_5,,,ordinary,15,9.6674,0.2024,0.724,0.4132,4,5,10,small,middle,false,false,false,false,
manor_hx_42815,hx_42815,c_5,,,ordinary,15,13.0751,0.3611,0.96,0.5151,6,7,55,medium,middle,false,false,false,false,
manor_hx_42816,hx_42816,c_5,abbey_site,abbey_site,elite,4,3.6288,0.5208,0.96,0.5494,4,4,7,small,bottom,true,false,false,false,
manor_hx_42824,hx_42824,c_0,abbey_site,abbey_site,elite,4,3.6853,0.5833,0.96,0.3048,3,3,10,small,bottom,true,false,false,false,
manor_hx_42831,hx_42831,c_0,,,ordinary,8,6.8881,0.3125,0.96,0.2795,5,5,11,small,middle,false,true,false,false,
manor_hx_43090,hx_43090,c_5,,,ordinary,16,13.8688,0.3385,0.96,0.3734,6,6,45,medium,middle,false,false,false,false,
manor_hx_43101,hx_43101,c_5,,,ordinary,16,14.1812,0.4271,0.96,0.3777,5,6,34,medium,middle,false,false,false,false,
manor_hx_43134,hx_43134,c_0,,,ordinary,49,37.657,0.1463,0.8922,0.5625,17,17,117,large,top,false,true,false,false,
manor_hx_43141,hx_43141,c_6,,,ordinary,54,44.3504,0.1286,0.96,0.7814,10,9,113,large,top,false,false,false,false,
manor_hx_43367,hx_43367,c_5,,,ordinary,9,7.9741,0.4259,0.96,0.4356,6,6,13,small,middle,false,true,false,false,
manor_hx_43385,hx_43385,c_0,,,ordinary,12,10.4243,0.3472,0.96,0.2667,6,7,30,medium,middle,false,false,false,false,
manor_hx_43389,hx_43389,c_0,,,ordinary,8,6.998,0.375,0.96,0.2174,4,4,10,small,middle,false,true,false,false,
manor_hx_43418,hx_43418,c_2,,,ordinary,10,8.2019,0.1243,0.96,0.7213,5,5,10,small,middle,false,true,false,false,
manor_hx_43654,hx_43654,c_5,,,ordinary,16,14.3119,0.4635,0.96,0.3777,5,7,42,medium,middle,false,false,false,false,
manor_hx_43705,hx_43705,c_0,,,ordinary,14,11.4287,0.1064,0.96,0.541,4,4,23,medium,middle,false,false,false,false,
manor_hx_43925,hx_43925,c_5,,,ordinary,20,14.3632,0.5125,0.743,0.3734,4,4,30,medium,middle,false,false,false,false,
manor_hx_43929,hx_43929,c_5,abbey_site,abbey_site,elite,4,3.7041,0.6042,0.96,0.4978,6,6,15,small,bottom,true,false,false,false,
manor_hx_43980,hx_43980,c_2,baronial_seat,baronial_seat,elite,4,3.2539,0.0933,0.96,0.6011,3,3,14,small,bottom,true,false,false,false,
manor_hx_44210,hx_44210,c_5,baronial_seat,baronial_seat,elite,4,3.799,0.7084,0.96,0.4667,4,4,9,small,bottom,true,false,false,false,
manor_hx_44212,hx_44212,c_5,,,ordinary,9,8.4624,0.6667,0.96,0.4045,6,6,8,small,middle,false,true,false,false,
manor_hx_44221,hx_44221,c_5,,,ordinary,20,18.2966,0.5542,0.96,0.3777,5,7,44,medium,top,false,false,false,false,
manor_hx_44241,hx_44241,c_0,,,ordinary,24,19.7045,0.1276,0.96,0.5455,6,6,105,large,top,false,false,false,false,
manor_hx_44257,hx_44257,c_2,,,ordinary,12,9.9605,0.1694,0.96,0.4808,5,5,15,small,middle,false,true,false,false,
manor_hx_44270,hx_44270,c_6,,,ordinary,9,7.5176,0.1944,0.96,0.2737,2,2,13,small,middle,false,true,false,false,
manor_hx_44489,hx_44489,c_5,,,ordinary,21,16.1214,0.8294,0.7257,0.4356,5,5,35,medium,top,false,false,false,false,
manor_hx_44498,hx_44498,c_5,,,ordinary,14,13.2028,0.6786,0.96,0.3434,4,4,29,medium,middle,false,false,false,false,
manor_hx_44505,hx_44505,c_5,,,ordinary,8,7.1836,0.4792,0.96,0.2404,6,5,14,small,middle,false,false,false,false,
manor_hx_44518,hx_44518,c_2,baronial_seat,baronial_seat,elite,4,3.2084,0.04,0.96,0.4969,3,3,7,small,bottom,true,false,false,false,
manor_hx_44531,hx_44531,c_2,,,ordinary,57,40.8946,0.1781,0.8147,0.5539,7,7,150,large,top,false,true,true,false,
manor_hx_44815,hx_44815,c_2,,,ordinary,10,8.1659,0.1073,0.96,0.4261,2,2,10,small,middle,false,false,false,false,
manor_hx_44823,hx_44823,c_2,,,ordinary,8,6.9244,0.3333,0.96,0.4207,6,8,18,small,middle,false,true,false,false,
manor_hx_44828,hx_44828,c_0,,,ordinary,9,7.8635,0.3704,0.96,0.3606,4,5,12,small,middle,false,false,false,false,
manor_hx_45333,hx_45333,c_5,,,ordinary,18,7.9388,0.9444,0.4378,0.3422,5,5,14,small,middle,false,false,false,false,
manor_hx_45337,hx_45337,c_5,,,ordinary,14,9.8382,0.8929,0.6914,0.2489,5,7,7,small,middle,false,false,false,false,
manor_hx_45342,hx_45342,c_5,,,ordinary,11,8.8725,0.8864,0.7891,0.2404,5,6,16,small,middle,false,false,false,false,
manor_hx_45349,hx_45349,c_5,,,ordinary,8,7.0716,0.4167,0.96,0.1333,4,4,11,small,middle,false,false,false,false,
manor_hx_45360,hx_45360,c_13,,,ordinary,65,54.7207,0.224,0.96,0.5,16,17,124,large,top,false,true,true,false,
manor_hx_45363,hx_45363,c_2,county_seat,county_seat|market_town,elite,4,3.2084,0.04,0.96,0.6364,3,3,10,small,bottom,true,false,false,false,
manor_hx_45365,hx_45365,c_2,baronial_seat,baronial_seat,elite,4,2.624,0.04,0.79,0.7273,2,2,11,small,bottom,true,false,false,false,
manor_hx_45371,hx_45371,c_2,abbey_site,abbey_site,elite,4,3.2084,0.04,0.96,0.6817,3,2,10,small,bottom,true,false,false,false,
manor_hx_45381,hx_45381,c_2,,,ordinary,8,6.8334,0.2813,0.96,0.3396,5,5,9,small,middle,false,true,false,false,
manor_hx_45385,hx_45385,c_2,abbey_site,abbey_site,elite,4,3.6665,0.5625,0.96,0.376,4,4,11,small,bottom,true,false,false,false,
manor_hx_45626,hx_45626,c_5,,,ordinary,14,13.1264,0.6548,0.96,0.206,5,7,28,medium,middle,false,false,false,false,
manor_hx_45651,hx_45651,c_2,,,strategic,14,8.9552,0.0912,0.7386,0.6391,6,6,15,small,middle,false,false,false,false,
manor_hx_45667,hx_45667,c_0,,,ordinary,31,24.1038,0.7339,0.7523,0.329,5,5,110,large,top,false,false,false,false,
manor_hx_46181,hx_46181,c_5,,,ordinary,16,14.7413,0.8594,0.9013,0.1984,6,6,49,medium,middle,false,false,false,false,
manor_hx_46211,hx_46211,c_2,baronial_seat,baronial_seat,elite,4,2.3318,0.04,0.705,0.5929,3,3,9,small,bottom,true,false,false,false,
manor_hx_46225,hx_46225,c_2,,,ordinary,32,21.649,0.6797,0.6438,0.3055,5,5,90,large,top,false,false,false,false,
manor_hx_46465,hx_46465,c_5,,,ordinary,9,8.5965,0.7315,0.96,0.1526,6,6,13,small,middle,false,false,false,false,
manor_hx_46472,hx_46472,c_11,,,ordinary,8,6.7968,0.2604,0.96,0.0932,3,3,17,small,middle,false,true,false,false,
manor_hx_46749,hx_46749,c_5,,,ordinary,8,7.2206,0.5,0.96,0.1068,5,7,9,small,middle,false,false,false,false,
manor_hx_46773,hx_46773,c_2,county_seat,county_seat|county_castle|market_town,elite,4,3.2084,0.04,0.96,0.6452,4,3,8,small,bottom,true,false,false,false,
manor_hx_47020,hx_47020,c_5,,,ordinary,37,30.063,0.7523,0.7892,0.2289,6,7,105,large,top,false,false,false,false,
manor_hx_47021,hx_47021,c_5,abbey_site,abbey_site,elite,4,3.723,0.625,0.96,0.2442,3,3,7,small,bottom,true,false,false,false,
manor_hx_47304,hx_47304,c_5,,,ordinary,13,11.7902,0.5192,0.96,0.1984,8,8,30,medium,middle,false,false,false,false,
manor_hx_47588,hx_47588,c_5,,,ordinary,8,7.2018,0.4896,0.96,0.1374,6,5,14,small,middle,false,true,false,false,
manor_hx_47615,hx_47615,c_8,,,ordinary,64,52.941,0.2366,0.9384,0.5242,12,12,150,large,top,false,true,false,false,
